,age,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse,prob_class_1,NumberOfTimes90DaysLate
10470,56,0,0.0,1,0.3333333333333333,0
10471,47,1,4.0,0,0.02702702702702703,0
10472,68,0,0.0,0,0.02702702702702703,0
10473,47,0,2.0,2,0.02702702702702703,0
10474,50,0,0.0,1,0.4166666666666667,0
10478,27,0,0.0,1,0.1,0
10479,36,0,0.0,0,0.02702702702702703,0
10480,42,0,0.0,1,0.1,0
10481,58,0,1.0,1,0.1,1
10483,64,0,3.0,0,0.1,0
10484,30,0,0.0,1,0.02702702702702703,0
10486,39,0,2.0,0,0.1,0
10488,71,0,0.0,0,0.1,0
10490,27,0,1.0,1,0.1,0
10491,53,0,1.0,0,0.02702702702702703,0
10492,53,0,0.0,0,0.1,0
10493,45,0,1.0,0,0.3333333333333333,0
10494,35,0,0.0,0,0.02702702702702703,0
10495,54,0,0.0,0,0.1,0
10496,35,0,0.0,0,0.02702702702702703,0
10497,61,1,0.0,4,0.02702702702702703,5
10499,33,1,0.0,0,0.02702702702702703,0
10500,48,0,1.0,0,0.02702702702702703,0
10501,41,0,4.0,0,0.1,0
10502,39,0,0.0,0,0.1,0
10503,57,0,0.0,0,0.02702702702702703,0
10504,42,0,2.0,1,0.1,0
10505,44,0,3.0,0,0.02702702702702703,0
10506,51,0,0.0,2,0.1,0
10507,45,0,3.0,0,0.1,0
10508,71,0,0.0,0,0.02702702702702703,0
10509,56,0,3.0,0,0.02702702702702703,0
10510,66,0,1.0,0,0.1,0
10512,63,0,0.0,0,0.02702702702702703,0
10513,67,0,0.0,0,0.02702702702702703,0
10514,62,0,0.0,0,0.1,0
10515,39,1,3.0,0,0.02702702702702703,0
10516,79,0,0.0,0,0.1,0
10517,59,0,1.0,0,0.1,0
10518,53,0,1.0,0,0.1,0
10519,77,0,1.0,0,0.1,0
10520,28,0,0.0,0,0.1,0
10521,54,0,0.0,0,0.02702702702702703,0
10522,35,0,4.0,0,0.02702702702702703,0
10525,41,0,0.0,0,0.02702702702702703,0
10526,30,0,0.0,0,0.1,0
10527,40,0,2.0,0,0.02702702702702703,0
10528,66,0,0.0,1,0.1,2
10529,41,0,0.0,0,0.1,0
10530,45,0,2.0,0,0.1,0
10532,39,0,0.0,1,0.02702702702702703,0
10533,39,0,1.0,0,0.65,0
10534,54,0,2.0,0,0.1,0
10535,40,1,3.0,0,0.1,0
10536,42,0,1.0,1,0.02702702702702703,0
10537,54,0,1.0,0,0.02702702702702703,1
10538,55,0,0.0,0,0.3333333333333333,0
10540,67,2,0.0,0,0.02702702702702703,0
10542,55,0,4.0,0,0.02702702702702703,0
10543,85,0,0.0,1,0.1,0
10544,89,0,1.0,0,0.02702702702702703,0
10545,77,0,0.0,1,0.02702702702702703,0
10546,54,0,3.0,0,0.02702702702702703,0
10547,53,0,3.0,1,0.1,0
10548,68,0,0.0,0,0.02702702702702703,0
10549,28,1,0.0,1,0.1,0
10550,66,1,0.0,0,0.1,0
10551,54,0,2.0,0,0.1,0
10552,72,0,0.0,0,0.1,0
10555,58,0,0.0,0,0.1,0
10556,58,0,0.0,0,0.1,0
10557,63,0,0.0,0,0.02702702702702703,0
10558,36,0,0.0,0,0.02702702702702703,0
10559,81,0,0.0,1,0.02702702702702703,0
10560,51,0,0.0,0,0.1,0
10561,36,0,0.0,0,0.02702702702702703,0
10563,31,1,0.0,2,0.02702702702702703,0
10564,59,0,3.0,0,0.1,0
10566,71,0,0.0,0,0.1,0
10567,75,1,0.0,0,0.02702702702702703,0
10568,63,0,1.0,1,0.1,0
10570,64,0,0.0,0,0.02702702702702703,0
10571,56,0,1.0,0,0.02702702702702703,0
10572,64,0,0.0,0,0.02702702702702703,0
10573,53,0,1.0,0,0.02702702702702703,0
10574,67,0,0.0,2,0.02702702702702703,0
10576,70,0,0.0,1,0.02702702702702703,0
10577,26,0,0.0,0,0.4166666666666667,0
10578,70,0,0.0,0,0.1,0
10579,68,0,0.0,0,0.1,0
10581,58,0,1.0,1,0.1,0
10582,65,0,0.0,0,0.02702702702702703,0
10583,61,0,1.0,0,0.02702702702702703,0
10585,55,0,0.0,0,0.1,0
10586,58,0,0.0,0,0.02702702702702703,1
10587,65,0,1.0,0,0.02702702702702703,0
10588,61,0,0.0,0,0.02702702702702703,0
10589,63,0,0.0,0,0.1,0
10590,58,0,0.0,0,0.1,0
10591,49,0,3.0,0,0.02702702702702703,0
10592,69,0,0.0,0,0.1,0
10593,63,0,0.0,0,0.1,0
10594,41,0,2.0,2,0.02702702702702703,0
10595,33,0,2.0,0,0.02702702702702703,0
10596,63,0,0.0,0,0.02702702702702703,0
10598,74,0,0.0,0,0.02702702702702703,0
10599,31,0,0.0,0,0.4166666666666667,0
10600,31,0,0.0,0,0.1,0
10601,73,0,0.0,1,0.02702702702702703,0
10602,41,0,0.0,0,0.02702702702702703,0
10603,67,0,0.0,0,0.1,0
10604,45,0,0.0,0,0.65,0
10605,59,0,0.0,0,0.02702702702702703,0
10606,59,0,0.0,0,0.02702702702702703,0
10607,46,0,6.0,0,0.3333333333333333,0
10609,79,0,0.0,0,0.02702702702702703,0
10610,33,0,3.0,3,0.1,0
10611,35,0,2.0,0,0.1,1
10612,51,0,0.0,0,0.02702702702702703,0
10614,60,0,1.0,1,0.02702702702702703,0
10615,87,0,0.0,0,0.1,0
10617,55,0,1.0,0,0.02702702702702703,0
10618,44,0,10.0,0,0.1,0
10619,53,0,4.0,1,0.3333333333333333,0
10620,46,0,1.0,0,0.02702702702702703,0
10621,81,0,0.0,0,0.02702702702702703,0
10622,39,0,3.0,0,0.65,0
10623,64,0,1.0,0,0.45121951219512196,0
10625,69,0,0.0,0,0.02702702702702703,0
10626,35,0,0.0,0,0.1,0
10628,30,0,0.0,0,0.1,0
10629,28,1,0.0,0,0.1,1
10631,55,0,2.0,0,0.02702702702702703,0
10632,65,0,0.0,0,0.02702702702702703,0
10633,63,0,0.0,0,0.1,0
10634,39,0,0.0,0,0.02702702702702703,0
10636,76,0,0.0,0,0.02702702702702703,0
10637,33,0,1.0,0,0.02702702702702703,0
10638,51,0,2.0,3,0.02702702702702703,0
10639,32,0,0.0,0,0.1,0
10640,71,0,1.0,0,0.02702702702702703,0
10641,62,0,0.0,0,0.02702702702702703,0
10643,43,0,1.0,0,0.1,0
10644,34,0,3.0,0,0.02702702702702703,0
10645,41,0,0.0,1,0.02702702702702703,0
10646,43,0,0.0,0,0.02702702702702703,0
10647,68,0,0.0,0,0.1,0
10648,61,0,0.0,0,0.02702702702702703,0
10649,44,0,1.0,1,0.1,0
10650,28,0,0.0,0,0.1,0
10651,30,0,1.0,0,0.02702702702702703,0
10652,50,0,0.0,0,0.02702702702702703,0
10653,50,0,0.0,0,0.1,0
10654,53,0,0.0,0,0.65,1
10656,55,0,0.0,0,0.1,0
10657,45,0,2.0,0,0.02702702702702703,0
10658,58,0,2.0,0,0.1,0
10659,81,0,0.0,0,0.02702702702702703,0
10660,27,1,4.0,0,0.1,1
10661,34,0,2.0,0,0.1,0
10662,38,0,0.0,0,0.02702702702702703,0
10663,73,0,0.0,0,0.1,0
10664,75,0,0.0,0,0.1,0
10665,47,0,0.0,0,0.1,0
10667,87,0,0.0,0,0.1,0
10668,58,0,0.0,0,0.02702702702702703,0
10669,38,0,2.0,0,0.02702702702702703,0
10670,60,0,0.0,0,0.1,0
10672,42,0,3.0,0,0.02702702702702703,0
10673,66,0,0.0,0,0.02702702702702703,0
10674,68,0,1.0,1,0.02702702702702703,0
10675,36,0,2.0,0,0.1,0
10676,49,0,0.0,0,0.02702702702702703,0
10677,45,0,4.0,0,0.02702702702702703,0
10678,27,0,0.0,0,0.1,0
10679,76,0,1.0,0,0.1,0
10680,53,0,0.0,1,0.1,1
10681,52,0,5.0,1,0.02702702702702703,0
10682,66,0,0.0,0,0.1,0
10684,63,1,1.0,0,0.02702702702702703,0
10685,63,0,0.0,0,0.43333333333333335,0
10686,44,0,0.0,0,0.02702702702702703,0
10687,56,0,0.0,0,0.1,0
10688,51,0,2.0,0,0.02702702702702703,0
10689,44,0,2.0,0,0.02702702702702703,0
10690,31,1,0.0,1,0.1,0
10691,48,0,3.0,0,0.1,1
10692,79,0,0.0,0,0.1,0
10693,23,0,0.0,0,0.1,0
10694,59,0,1.0,0,0.1,0
10695,71,0,1.0,0,0.1,0
10696,77,0,1.0,0,0.02702702702702703,0
10698,58,0,0.0,1,0.1,0
10699,61,0,0.0,1,0.1,0
10700,85,0,0.0,0,0.1,0
10701,48,0,0.0,0,0.02702702702702703,0
10702,34,0,0.0,0,0.1,0
10703,36,0,3.0,1,0.02702702702702703,0
10704,49,0,2.0,0,0.1,0
10705,59,0,0.0,0,0.02702702702702703,0
10706,37,0,0.0,0,0.1,0
10707,59,0,0.0,0,0.02702702702702703,0
10708,44,0,0.0,0,0.02702702702702703,0
10710,35,0,2.0,0,0.02702702702702703,0
10711,31,0,0.0,1,0.02702702702702703,0
10712,57,0,1.0,0,0.1,0
10713,40,0,0.0,0,0.1,0
10714,34,0,0.0,0,0.1,0
10715,51,0,1.0,0,0.02702702702702703,0
10716,83,0,0.0,0,0.02702702702702703,0
10717,46,0,0.0,0,0.02702702702702703,0
10718,27,0,0.0,0,0.02702702702702703,0
10719,40,0,0.0,0,0.02702702702702703,0
10723,63,0,1.0,0,0.02702702702702703,0
10724,42,0,5.0,0,0.1,0
10725,59,0,2.0,0,0.1,0
10726,65,0,0.0,0,0.1,0
10727,28,0,0.0,0,0.02702702702702703,0
10728,60,0,0.0,0,0.02702702702702703,0
10730,51,0,2.0,0,0.1,0
10731,50,0,2.0,0,0.1,1
10733,46,0,2.0,0,0.02702702702702703,0
10734,49,0,0.0,0,0.65,0
10735,41,0,1.0,0,0.65,0
10736,29,0,0.0,0,0.1,0
10737,50,0,0.0,0,0.1,0
10739,45,0,3.0,0,0.02702702702702703,0
10740,46,0,2.0,0,0.1,0
10741,56,0,0.0,0,0.02702702702702703,0
10742,51,0,2.0,0,0.1,0
10743,64,0,1.0,0,0.1,0
10744,47,0,1.0,0,0.2857142857142857,0
10747,48,0,3.0,0,0.02702702702702703,0
10748,42,0,0.0,1,0.1,2
10749,47,0,0.0,0,0.1,0
10750,61,0,0.0,0,0.02702702702702703,0
10752,70,0,0.0,0,0.1,0
10753,62,0,0.0,0,0.1,0
10754,42,0,1.0,0,0.02702702702702703,0
10757,63,0,0.0,0,0.1,0
10758,81,0,0.0,0,0.02702702702702703,0
10759,78,0,0.0,0,0.1,0
10760,62,0,0.0,0,0.1,0
10761,39,0,3.0,0,0.02702702702702703,0
10762,40,1,1.0,4,0.02702702702702703,0
10763,60,0,0.0,0,0.1,0
10764,58,0,1.0,0,0.02702702702702703,0
10765,86,0,0.0,0,0.1,0
10766,52,1,2.0,0,0.02702702702702703,0
10769,69,0,1.0,0,0.1,1
10770,51,0,0.0,0,0.1,0
10771,61,0,1.0,0,0.02702702702702703,0
10772,58,0,0.0,0,0.1,0
10773,78,0,0.0,0,0.02702702702702703,0
10774,77,0,0.0,0,0.02702702702702703,0
10775,51,0,1.0,0,0.02702702702702703,0
10776,58,0,0.0,0,0.1,0
10777,28,0,0.0,0,0.1,0
10778,55,0,0.0,0,0.1,0
10779,52,0,3.0,0,0.02702702702702703,0
10781,73,0,0.0,0,0.02702702702702703,0
10782,47,0,2.0,0,0.1,0
10783,57,0,1.0,1,0.1,1
10784,88,0,0.0,0,0.02702702702702703,0
10786,42,0,4.0,0,0.02702702702702703,0
10787,40,0,0.0,0,0.02702702702702703,1
10788,41,1,2.0,2,0.1,0
10789,29,0,0.0,0,0.02702702702702703,0
10791,49,0,3.0,0,0.02702702702702703,0
10792,39,0,1.0,0,0.02702702702702703,0
10793,50,0,0.0,0,0.1,0
10794,67,0,0.0,0,0.02702702702702703,0
10795,33,0,1.0,0,0.02702702702702703,0
10796,42,0,2.0,0,0.1,0
10797,35,0,0.0,0,0.02702702702702703,0
10798,68,0,0.0,0,0.02702702702702703,0
10800,72,0,2.0,0,0.1,0
10801,54,0,0.0,1,0.1,0
10804,51,0,1.0,0,0.02702702702702703,0
10805,31,0,0.0,0,0.02702702702702703,0
10808,33,0,1.0,0,0.02702702702702703,0
10809,61,0,1.0,0,0.1,0
10811,38,0,0.0,0,0.02702702702702703,0
10812,71,0,0.0,0,0.1,0
10815,39,0,2.0,0,0.02702702702702703,0
10816,47,0,1.0,2,0.1,3
10817,34,0,1.0,0,0.02702702702702703,0
10818,27,1,0.0,0,0.1,0
10819,81,0,0.0,1,0.02702702702702703,0
10820,38,0,1.0,0,0.02702702702702703,0
10821,64,0,0.0,0,0.02702702702702703,0
10822,53,0,0.0,9,0.1,0
10823,45,0,0.0,0,0.1,0
10824,63,0,1.0,0,0.02702702702702703,0
10825,67,1,0.0,3,0.02702702702702703,4
10826,38,0,0.0,0,0.02702702702702703,0
10828,55,0,0.0,1,0.43333333333333335,2
10829,48,0,2.0,0,0.1,0
10831,62,0,0.0,0,0.02702702702702703,0
10832,46,0,1.0,0,0.02702702702702703,0
10835,69,0,0.0,0,0.2857142857142857,0
10837,57,0,0.0,0,0.1,0
10839,50,0,2.0,0,0.1,0
10841,48,0,0.0,1,0.02702702702702703,0
10842,77,0,0.0,0,0.1,0
10843,58,0,0.0,0,0.02702702702702703,0
10844,66,0,5.0,0,0.02702702702702703,0
10846,30,0,0.0,0,0.1,0
10847,35,0,1.0,0,0.02702702702702703,0
10848,51,0,1.0,1,0.02702702702702703,0
10849,82,0,0.0,0,0.43333333333333335,0
10850,46,0,2.0,3,0.1,0
10851,61,0,0.0,0,0.1,0
10852,57,0,0.0,0,0.5555555555555556,0
10853,36,0,1.0,0,0.02702702702702703,0
10854,61,0,0.0,0,0.1,0
10855,45,0,1.0,2,0.02702702702702703,0
10856,37,0,2.0,1,0.1,0
10857,31,0,0.0,1,0.02702702702702703,0
10858,56,0,0.0,1,0.02702702702702703,0
10860,60,0,2.0,0,0.02702702702702703,0
10861,63,0,0.0,0,0.02702702702702703,0
10862,62,0,0.0,0,0.1,0
10863,45,0,0.0,1,0.02702702702702703,0
10864,37,0,1.0,2,0.02702702702702703,0
10865,74,0,0.0,0,0.02702702702702703,0
10867,61,1,0.0,0,0.65,0
10868,49,0,3.0,1,0.02702702702702703,0
10870,50,0,0.0,0,0.1,0
10871,52,0,1.0,0,0.1,0
10872,60,0,0.0,1,0.2857142857142857,0
10873,38,0,1.0,0,0.1,0
10874,30,0,0.0,0,0.3333333333333333,0
10875,51,0,0.0,0,0.02702702702702703,0
10877,60,0,0.0,0,0.02702702702702703,0
10878,59,0,0.0,0,0.1,0
10879,68,0,1.0,0,0.1,0
10880,28,0,0.0,0,0.1,0
10881,68,0,0.0,0,0.02702702702702703,0
10882,76,0,1.0,0,0.5555555555555556,0
10883,45,0,0.0,1,0.1,0
10884,56,0,0.0,0,0.02702702702702703,0
10886,46,0,3.0,0,0.02702702702702703,0
10889,47,0,0.0,0,0.02702702702702703,0
10891,27,0,0.0,4,0.02702702702702703,3
10892,44,0,1.0,1,0.1,1
10894,37,0,0.0,0,0.02702702702702703,0
10895,66,0,0.0,0,0.02702702702702703,0
10896,72,0,0.0,0,0.1,0
10897,68,0,0.0,0,0.1,0
10898,33,0,0.0,0,0.65,0
10899,59,0,0.0,0,0.1,0
10901,49,0,0.0,0,0.45121951219512196,0
10903,62,0,1.0,0,0.65,0
10904,28,0,0.0,0,0.02702702702702703,0
10906,83,0,0.0,0,0.1,0
10907,58,0,0.0,1,0.02702702702702703,0
10908,42,0,4.0,0,0.1,1
10909,48,0,3.0,0,0.02702702702702703,0
10910,49,0,2.0,0,0.02702702702702703,0
10912,57,0,1.0,0,0.02702702702702703,0
10914,31,0,0.0,0,0.02702702702702703,0
10916,45,0,1.0,0,0.1,0
10918,52,0,2.0,0,0.1,0
10919,45,0,2.0,0,0.02702702702702703,0
10921,54,0,0.0,0,0.02702702702702703,0
10922,86,0,0.0,1,0.1,0
10924,63,0,1.0,0,0.1,0
10925,66,0,0.0,0,0.1,0
10926,90,0,0.0,1,0.02702702702702703,0
10927,54,1,1.0,1,0.02702702702702703,0
10929,65,0,0.0,0,0.02702702702702703,0
10930,48,0,3.0,0,0.1,0
10931,60,0,0.0,0,0.1,0
10932,53,0,1.0,0,0.65,0
10934,72,0,1.0,0,0.1,0
10935,38,0,1.0,0,0.1,1
10937,40,0,3.0,0,0.02702702702702703,0
10938,44,0,2.0,0,0.1,0
10939,42,0,3.0,0,0.1,0
10943,40,0,2.0,0,0.02702702702702703,0
10945,46,0,3.0,0,0.4166666666666667,0
10946,68,0,0.0,0,0.02702702702702703,0
10947,43,0,1.0,0,0.1,0
10949,70,0,0.0,0,0.1,0
10951,38,0,2.0,0,0.1,0
10953,56,0,0.0,0,0.02702702702702703,0
10954,31,0,3.0,0,0.1,0
10955,67,0,0.0,0,0.02702702702702703,0
10956,52,0,3.0,6,0.02702702702702703,0
10957,61,0,0.0,0,0.02702702702702703,0
10958,64,0,0.0,0,0.02702702702702703,0
10959,57,0,2.0,0,0.02702702702702703,0
10960,85,0,0.0,0,0.1,0
10961,81,0,0.0,0,0.1,0
10962,62,0,0.0,0,0.1,0
10963,35,0,2.0,1,0.1,0
10964,58,0,2.0,0,0.65,0
10965,32,0,1.0,0,0.02702702702702703,0
10966,73,0,0.0,0,0.02702702702702703,0
10967,32,0,0.0,0,0.02702702702702703,0
10968,32,0,2.0,0,0.02702702702702703,0
10969,40,0,3.0,0,0.02702702702702703,0
10970,41,0,0.0,0,0.1,0
10971,50,0,0.0,0,0.02702702702702703,0
10972,52,0,3.0,0,0.1,0
10973,50,0,1.0,0,0.45121951219512196,0
10974,58,0,0.0,0,0.1,0
10975,60,0,0.0,0,0.1,0
10976,53,0,5.0,0,0.1,0
10977,49,0,4.0,0,0.02702702702702703,0
10978,49,0,0.0,1,0.1,0
10979,58,0,0.0,0,0.1,0
10980,32,0,1.0,0,0.1,0
10981,48,2,2.0,3,0.65,0
10983,52,0,1.0,0,0.4166666666666667,0
10984,60,0,2.0,0,0.02702702702702703,0
10985,28,0,0.0,0,0.1,0
10986,61,0,0.0,0,0.1,0
10987,41,0,2.0,0,0.1,0
10988,47,0,1.0,0,0.1,0
10989,42,0,0.0,0,0.1,0
10990,31,0,2.0,0,0.02702702702702703,0
10991,47,0,0.0,0,0.1,0
10993,23,0,0.0,0,0.1,0
10994,32,0,1.0,0,0.02702702702702703,0
10995,55,0,1.0,0,0.1,0
10996,45,0,4.0,0,0.1,0
10997,61,0,0.0,0,0.02702702702702703,0
10998,44,0,0.0,1,0.02702702702702703,0
10999,35,0,0.0,0,0.1,0
11001,68,0,0.0,0,0.02702702702702703,0
11003,47,0,0.0,0,0.1,0
11005,37,0,0.0,0,0.02702702702702703,0
11007,52,0,1.0,0,0.1,0
11008,33,0,2.0,0,0.02702702702702703,0
11009,41,6,1.0,0,0.02702702702702703,2
11012,74,0,0.0,1,0.1,0
11013,35,0,0.0,0,0.02702702702702703,0
11015,71,0,0.0,0,0.5555555555555556,0
11016,39,1,2.0,0,0.02702702702702703,0
11017,45,0,0.0,0,0.1,0
11019,85,0,0.0,0,0.2857142857142857,0
11020,44,0,0.0,0,0.1,0
11021,44,0,4.0,0,0.02702702702702703,0
11025,31,0,1.0,0,0.02702702702702703,0
11026,77,0,0.0,0,0.02702702702702703,0
11027,56,0,1.0,0,0.02702702702702703,0
11028,60,0,0.0,0,0.02702702702702703,0
11030,31,0,0.0,0,0.02702702702702703,0
11032,75,0,0.0,0,0.1,0
11033,54,0,2.0,0,0.1,0
11037,40,0,3.0,0,0.02702702702702703,0
11038,36,0,0.0,0,0.02702702702702703,0
11039,58,0,0.0,0,0.1,1
11043,55,0,0.0,0,0.1,0
11044,57,1,1.0,0,0.2857142857142857,0
11045,66,0,1.0,0,0.02702702702702703,0
11047,29,0,0.0,0,0.1,0
11048,37,0,2.0,0,0.02702702702702703,0
11049,88,0,1.0,0,0.02702702702702703,0
11050,77,0,3.0,0,0.1,0
11051,51,0,2.0,1,0.1,0
11052,61,0,1.0,0,0.1,0
11053,41,0,1.0,0,0.02702702702702703,0
11054,39,0,2.0,0,0.1,0
11056,36,0,2.0,0,0.02702702702702703,0
11058,49,0,2.0,0,0.02702702702702703,0
11060,82,0,1.0,0,0.02702702702702703,0
11061,52,0,2.0,0,0.1,0
11062,67,0,0.0,0,0.02702702702702703,0
11063,84,0,0.0,0,0.1,0
11064,56,0,0.0,0,0.02702702702702703,1
11066,65,0,0.0,0,0.1,1
11067,25,0,0.0,0,0.02702702702702703,0
11069,78,0,0.0,0,0.1,0
11070,53,0,2.0,0,0.1,0
11071,51,0,3.0,0,0.1,0
11072,80,0,0.0,0,0.02702702702702703,0
11073,24,0,0.0,0,0.02702702702702703,0
11074,48,0,1.0,0,0.3333333333333333,0
11075,51,0,2.0,1,0.02702702702702703,0
11076,81,0,0.0,0,0.1,0
11078,63,0,0.0,0,0.1,0
11080,71,0,1.0,0,0.1,0
11081,64,0,0.0,0,0.02702702702702703,0
11082,44,0,2.0,1,0.1,0
11083,40,0,2.0,1,0.02702702702702703,1
11084,62,0,0.0,0,0.02702702702702703,0
11085,47,0,1.0,0,0.1,0
11086,63,0,0.0,1,0.45121951219512196,0
11087,41,1,3.0,0,0.1,2
11088,83,0,0.0,1,0.02702702702702703,0
11089,46,0,2.0,1,0.1,0
11091,41,0,5.0,1,0.1,0
11092,67,0,0.0,0,0.3333333333333333,0
11093,38,0,0.0,2,0.3333333333333333,0
11095,51,0,2.0,0,0.1,0
11096,50,0,0.0,0,0.02702702702702703,0
11097,27,0,0.0,0,0.1,0
11098,34,0,0.0,0,0.1,0
11099,63,0,0.0,0,0.45121951219512196,0
11100,75,0,0.0,0,0.1,0
11101,56,0,1.0,0,0.3333333333333333,0
11102,67,0,0.0,0,0.02702702702702703,0
11105,39,0,0.0,0,0.02702702702702703,0
11106,68,0,0.0,0,0.1,0
11107,48,0,0.0,1,0.02702702702702703,0
11108,33,1,1.0,1,0.1,0
11112,61,0,0.0,0,0.1,0
11113,43,0,3.0,0,0.02702702702702703,0
11114,39,0,3.0,2,0.1,0
11115,62,0,1.0,0,0.02702702702702703,0
11116,39,0,1.0,0,0.1,0
11117,37,0,3.0,0,0.02702702702702703,0
11118,61,0,0.0,0,0.02702702702702703,0
11119,67,0,1.0,1,0.02702702702702703,0
11120,57,0,1.0,0,0.02702702702702703,0
11121,40,0,0.0,0,0.02702702702702703,0
11123,61,0,2.0,0,0.02702702702702703,0
11124,77,0,0.0,0,0.1,0
11125,63,0,0.0,0,0.1,0
11126,54,0,0.0,0,0.02702702702702703,0
11128,50,0,2.0,0,0.02702702702702703,0
11129,51,0,2.0,0,0.1,0
11133,45,0,3.0,0,0.02702702702702703,0
11134,61,0,0.0,1,0.45121951219512196,0
11136,54,0,0.0,0,0.02702702702702703,0
11138,51,1,0.0,0,0.02702702702702703,1
11139,46,0,1.0,1,0.1,0
11140,57,0,1.0,3,0.02702702702702703,0
11141,38,0,0.0,0,0.02702702702702703,0
11143,71,0,0.0,0,0.02702702702702703,0
11144,35,0,1.0,0,0.02702702702702703,0
11145,31,0,0.0,0,0.1,0
11146,34,0,0.0,0,0.02702702702702703,0
11147,46,0,2.0,0,0.1,0
11150,44,0,1.0,0,0.1,0
11151,61,0,0.0,0,0.02702702702702703,0
11153,40,0,0.0,0,0.1,0
11155,43,0,0.0,0,0.1,0
11156,61,0,1.0,0,0.1,0
11157,59,0,1.0,0,0.3333333333333333,1
11158,90,0,0.0,0,0.02702702702702703,0
11159,47,0,1.0,0,0.1,0
11163,65,0,0.0,1,0.02702702702702703,0
11165,59,0,0.0,0,0.02702702702702703,0
11167,77,0,1.0,0,0.45121951219512196,0
11168,44,0,2.0,0,0.4166666666666667,0
11169,31,0,2.0,1,0.1,0
11170,70,0,0.0,0,0.1,0
11172,43,0,0.0,0,0.4166666666666667,0
11173,50,0,2.0,0,0.1,1
11174,44,0,0.0,0,0.02702702702702703,0
11175,38,0,2.0,0,0.02702702702702703,0
11176,55,0,1.0,0,0.02702702702702703,0
11177,57,0,1.0,0,0.1,0
11180,54,0,1.0,0,0.02702702702702703,0
11181,46,0,0.0,0,0.02702702702702703,1
11182,63,0,2.0,0,0.1,0
11183,68,0,0.0,0,0.02702702702702703,0
11184,35,0,1.0,0,0.1,0
11185,32,0,0.0,1,0.1,0
11186,45,0,1.0,2,0.1,1
11187,90,0,0.0,0,0.1,0
11188,41,0,3.0,1,0.1,0
11189,32,0,1.0,0,0.1,0
11190,27,0,0.0,1,0.1,0
11191,45,0,0.0,1,0.02702702702702703,0
11193,26,0,1.0,2,0.02702702702702703,0
11194,50,0,1.0,0,0.1,0
11195,30,0,2.0,0,0.02702702702702703,0
11196,54,0,0.0,1,0.1,0
11197,76,0,0.0,0,0.1,0
11198,40,0,0.0,0,0.02702702702702703,0
11199,64,0,1.0,0,0.02702702702702703,0
11200,35,0,1.0,0,0.1,0
11201,39,0,1.0,0,0.02702702702702703,0
11203,31,0,1.0,0,0.02702702702702703,0
11205,68,0,0.0,0,0.1,0
11206,60,0,1.0,0,0.02702702702702703,0
11208,43,0,0.0,0,0.02702702702702703,0
11209,33,0,1.0,0,0.02702702702702703,0
11210,81,0,0.0,0,0.1,0
11211,80,0,0.0,0,0.43333333333333335,0
11212,72,0,0.0,0,0.02702702702702703,0
11213,51,0,2.0,0,0.1,0
11215,29,0,0.0,0,0.02702702702702703,1
11216,43,0,3.0,0,0.02702702702702703,0
11218,54,0,5.0,2,0.1,0
11219,48,0,0.0,0,0.02702702702702703,0
11220,74,0,0.0,1,0.1,0
11221,47,0,3.0,0,0.1,0
11222,53,0,0.0,1,0.02702702702702703,0
11223,36,0,1.0,0,0.4166666666666667,0
11224,56,0,0.0,0,0.1,0
11227,79,0,1.0,0,0.02702702702702703,0
11229,40,0,1.0,0,0.02702702702702703,0
11231,32,0,2.0,0,0.1,0
11232,59,0,2.0,0,0.1,0
11233,43,0,2.0,1,0.02702702702702703,0
11236,73,0,0.0,0,0.1,0
11237,43,0,0.0,0,0.1,0
11238,70,0,0.0,0,0.02702702702702703,0
11239,66,0,0.0,0,0.02702702702702703,0
11240,66,0,0.0,0,0.65,0
11241,63,0,0.0,0,0.02702702702702703,0
11242,33,0,1.0,0,0.1,0
11243,51,0,1.0,0,0.1,0
11244,53,0,0.0,0,0.02702702702702703,0
11245,51,0,2.0,0,0.02702702702702703,0
11246,41,0,2.0,0,0.02702702702702703,0
11248,27,1,0.0,0,0.02702702702702703,0
11249,69,0,0.0,0,0.1,0
11250,46,1,2.0,0,0.1,0
11251,47,0,0.0,0,0.02702702702702703,0
11253,57,0,1.0,0,0.4166666666666667,0
11254,57,0,1.0,0,0.02702702702702703,0
11255,31,0,0.0,0,0.1,0
11256,52,0,0.0,0,0.02702702702702703,0
11257,44,0,0.0,0,0.02702702702702703,0
11258,47,0,3.0,0,0.02702702702702703,0
11259,54,0,1.0,0,0.02702702702702703,0
11260,35,0,2.0,0,0.1,0
11261,38,0,0.0,0,0.02702702702702703,0
11262,46,0,0.0,0,0.02702702702702703,0
11263,29,0,0.0,1,0.1,1
11264,52,0,0.0,0,0.02702702702702703,0
11266,31,1,0.0,0,0.1,0
11268,55,0,0.0,0,0.02702702702702703,0
11269,62,0,0.0,0,0.02702702702702703,0
11272,41,0,0.0,1,0.02702702702702703,0
11274,34,0,0.0,0,0.02702702702702703,0
11275,78,0,0.0,0,0.02702702702702703,0
11276,36,0,2.0,0,0.1,0
11277,52,0,1.0,0,0.02702702702702703,0
11278,27,0,0.0,0,0.1,0
11279,39,0,2.0,0,0.02702702702702703,0
11280,51,0,0.0,0,0.02702702702702703,0
11281,41,0,0.0,3,0.02702702702702703,0
